NMI,MeterSerial,Period,Local Time,E kWh at Meter,B kWh at Meter,kW,kVA,PF
4103750213,All,32,03/04/2017 15:30,22.8,0,45.6,47.441,0.961
4103750213,All,33,03/04/2017 16:00,22.864,0,45.728,47.409,0.965
4103750213,All,34,03/04/2017 16:30,22.64,0,45.28,47.134,0.961
4103750213,All,35,03/04/2017 17:00,24.4,0,48.8,50.608,0.964
4103750213,All,36,03/04/2017 17:30,23.696,0,47.392,49.132,0.965
4103750213,All,37,03/04/2017 18:00,25.312,0,50.624,52.537,0.964
4103750213,All,38,03/04/2017 18:30,25.904,0,51.808,53.704,0.965
4103750213,All,39,03/04/2017 19:00,25.168,0,50.336,52.183,0.965
4103750213,All,40,03/04/2017 19:30,23.696,0,47.392,49.175,0.964
4103750213,All,41,03/04/2017 20:00,20.688,0,41.376,42.549,0.972
4103750213,All,42,03/04/2017 20:30,22.352,0,44.704,46.337,0.965
4103750213,All,43,03/04/2017 21:00,20.064,0,40.128,41.26,0.973
4103750213,All,44,03/04/2017 21:30,19.632,0,39.264,39.984,0.982
4103750213,All,45,03/04/2017 22:00,18.496,0,36.992,37.82,0.978
4103750213,All,46,03/04/2017 22:30,17.36,0,34.72,35.512,0.978
4103750213,All,47,03/04/2017 23:00,17.808,0,35.616,36.388,0.979
4103750213,All,48,03/04/2017 23:30,19.152,0,38.304,39.238,0.976
4103750213,All,1,04/04/2017 00:00,16.784,0,33.568,34.234,0.981
4103750213,All,2,04/04/2017 00:30,15.424,0,30.848,31.335,0.984
4103750213,All,3,04/04/2017 01:00,16.896,0,33.792,34.633,0.976
4103750213,All,4,04/04/2017 01:30,15.152,0,30.304,30.755,0.985
4103750213,All,5,04/04/2017 02:00,16.544,0,33.088,33.689,0.982
4103750213,All,6,04/04/2017 02:30,15.264,0,30.528,31.015,0.984
4103750213,All,7,04/04/2017 03:00,15.056,0,30.112,30.566,0.985
4103750213,All,8,04/04/2017 03:30,15.072,0,30.144,30.56,0.986
4103750213,All,9,04/04/2017 04:00,14.96,0,29.92,30.344,0.986
4103750213,All,10,04/04/2017 04:30,15.2,0,30.4,30.861,0.985
4103750213,All,11,04/04/2017 05:00,16.544,0,33.088,33.897,0.976
4103750213,All,12,04/04/2017 05:30,18.736,0,37.472,38.378,0.976
4103750213,All,13,04/04/2017 06:00,23.184,0,46.368,47.747,0.971
4103750213,All,14,04/04/2017 06:30,21.52,0,43.04,44.317,0.971
4103750213,All,15,04/04/2017 07:00,23.136,0,46.272,47.549,0.973
4103750213,All,16,04/04/2017 07:30,23.808,0,47.616,49.192,0.968
4103750213,All,17,04/04/2017 08:00,26.752,0,53.504,54.969,0.973
4103750213,All,18,04/04/2017 08:30,24.448,0,48.896,50.584,0.967
4103750213,All,19,04/04/2017 09:00,23.312,0,46.624,48.426,0.963
4103750213,All,20,04/04/2017 09:30,21.856,0,43.712,45.432,0.962
4103750213,All,21,04/04/2017 10:00,22.208,0,44.416,46.277,0.96
4103750213,All,22,04/04/2017 10:30,22.24,0,44.48,46.087,0.965
4103750213,All,23,04/04/2017 11:00,21.92,0,43.84,45.419,0.965
4103750213,All,24,04/04/2017 11:30,22.576,0,45.152,46.845,0.964
4103750213,All,25,04/04/2017 12:00,22.352,0,44.704,46.483,0.962
4103750213,All,26,04/04/2017 12:30,21.392,0,42.784,44.531,0.961
4103750213,All,27,04/04/2017 13:00,21.456,0,42.912,44.79,0.958
4103750213,All,28,04/04/2017 13:30,22.384,0,44.768,46.536,0.962
4103750213,All,29,04/04/2017 14:00,23.184,0,46.368,47.952,0.967
4103750213,All,30,04/04/2017 14:30,22.4,0,44.8,46.463,0.964
4103750213,All,31,04/04/2017 15:00,21.84,0,43.68,45.535,0.959
4103750213,All,32,04/04/2017 15:30,22.512,0,45.024,46.782,0.962
4103750213,All,33,04/04/2017 16:00,22.576,0,45.152,47.083,0.959
4103750213,All,34,04/04/2017 16:30,22.928,0,45.856,47.705,0.961
4103750213,All,35,04/04/2017 17:00,22.864,0,45.728,47.529,0.962
4103750213,All,36,04/04/2017 17:30,24.656,0,49.312,51.145,0.964
4103750213,All,37,04/04/2017 18:00,25.712,0,51.424,53.25,0.966
4103750213,All,38,04/04/2017 18:30,25.68,0,51.36,53.057,0.968
4103750213,All,39,04/04/2017 19:00,24.768,0,49.536,51.344,0.965
4103750213,All,40,04/04/2017 19:30,23.792,0,47.584,49.351,0.964
4103750213,All,41,04/04/2017 20:00,22.336,0,44.672,46.256,0.966
4103750213,All,42,04/04/2017 20:30,23.776,0,47.552,49.228,0.966
4103750213,All,43,04/04/2017 21:00,20.304,0,40.608,41.634,0.975
4103750213,All,44,04/04/2017 21:30,20.432,0,40.864,41.976,0.973
4103750213,All,45,04/04/2017 22:00,18.128,0,36.256,37.213,0.974
4103750213,All,46,04/04/2017 22:30,17.056,0,34.112,34.831,0.979
4103750213,All,47,04/04/2017 23:00,16.448,0,32.896,33.531,0.981
4103750213,All,48,04/04/2017 23:30,16.048,0,32.096,32.812,0.978
4103750213,All,1,05/04/2017 00:00,15.824,0,31.648,32.251,0.981
4103750213,All,2,05/04/2017 00:30,14.976,0,29.952,30.392,0.986
4103750213,All,3,05/04/2017 01:00,16.368,0,32.736,33.458,0.978
4103750213,All,4,05/04/2017 01:30,14.976,0,29.952,30.442,0.984
4103750213,All,5,05/04/2017 02:00,15.04,0,30.08,30.557,0.984
4103750213,All,6,05/04/2017 02:30,14.944,0,29.888,30.351,0.985
4103750213,All,7,05/04/2017 03:00,15.152,0,30.304,30.755,0.985
4103750213,All,8,05/04/2017 03:30,15.104,0,30.208,30.688,0.984
4103750213,All,9,05/04/2017 04:00,15.44,0,30.88,31.317,0.986
4103750213,All,10,05/04/2017 04:30,14.976,0,29.952,30.376,0.986
4103750213,All,11,05/04/2017 05:00,16.576,0,33.152,33.966,0.976
4103750213,All,12,05/04/2017 05:30,17.632,0,35.264,36.044,0.978
4103750213,All,13,05/04/2017 06:00,21.2,0,42.4,43.895,0.966
4103750213,All,14,05/04/2017 06:30,22.608,0,45.216,46.529,0.972
4103750213,All,15,05/04/2017 07:00,23.488,0,46.976,48.249,0.974
4103750213,All,16,05/04/2017 07:30,25.2,0,50.4,51.714,0.975
4103750213,All,17,05/04/2017 08:00,24.32,0,48.64,50.321,0.967
4103750213,All,18,05/04/2017 08:30,24.832,0,49.664,51.216,0.97
4103750213,All,19,05/04/2017 09:00,22.88,0,45.76,47.775,0.958
4103750213,All,20,05/04/2017 09:30,21.68,0,43.36,45.32,0.957
4103750213,All,21,05/04/2017 10:00,22.64,0,45.28,47.169,0.96
4103750213,All,22,05/04/2017 10:30,21.808,0,43.616,45.668,0.955
4103750213,All,23,05/04/2017 11:00,23.008,0,46.016,47.867,0.961
4103750213,All,24,05/04/2017 11:30,22.368,0,44.736,46.702,0.958
4103750213,All,25,05/04/2017 12:00,22.896,0,45.792,47.462,0.965
4103750213,All,26,05/04/2017 12:30,23.216,0,46.432,48.08,0.966
4103750213,All,27,05/04/2017 13:00,22.528,0,45.056,46.936,0.96
4103750213,All,28,05/04/2017 13:30,22.832,0,45.664,47.52,0.961
4103750213,All,29,05/04/2017 14:00,22.704,0,45.408,47.221,0.962
4103750213,All,30,05/04/2017 14:30,22.848,0,45.696,47.695,0.958
4103750213,All,31,05/04/2017 15:00,22.72,0,45.44,47.377,0.959
4103750213,All,32,05/04/2017 15:30,23.968,0,47.936,49.632,0.966
4103750213,All,33,05/04/2017 16:00,22.512,0,45.024,46.861,0.961
4103750213,All,34,05/04/2017 16:30,22,0,44,45.905,0.958
4103750213,All,35,05/04/2017 17:00,22.784,0,45.568,47.332,0.963
4103750213,All,36,05/04/2017 17:30,24.064,0,48.128,49.801,0.966
4103750213,All,37,05/04/2017 18:00,24.96,0,49.92,51.714,0.965
4103750213,All,38,05/04/2017 18:30,26.464,0,52.928,54.928,0.964
4103750213,All,39,05/04/2017 19:00,24.912,0,49.824,51.647,0.965
4103750213,All,40,05/04/2017 19:30,24.544,0,49.088,50.786,0.967
4103750213,All,41,05/04/2017 20:00,22.512,0,45.024,46.522,0.968
4103750213,All,42,05/04/2017 20:30,22.144,0,44.288,45.674,0.97
4103750213,All,43,05/04/2017 21:00,20.672,0,41.344,42.48,0.973
4103750213,All,44,05/04/2017 21:30,20.912,0,41.824,42.727,0.979
4103750213,All,45,05/04/2017 22:00,20.544,0,41.088,42.209,0.973
4103750213,All,46,05/04/2017 22:30,18.272,0,36.544,37.416,0.977
4103750213,All,47,05/04/2017 23:00,18.816,0,37.632,38.79,0.97
4103750213,All,48,05/04/2017 23:30,17.056,0,34.112,34.938,0.976
4103750213,All,1,06/04/2017 00:00,18.272,0,36.544,37.501,0.974
4103750213,All,2,06/04/2017 00:30,16.272,0,32.544,33.061,0.984
4103750213,All,3,06/04/2017 01:00,16.24,0,32.48,33.009,0.984
4103750213,All,4,06/04/2017 01:30,15.12,0,30.24,30.703,0.985
4103750213,All,5,06/04/2017 02:00,14.896,0,29.792,30.245,0.985
4103750213,All,6,06/04/2017 02:30,14.88,0,29.76,30.214,0.985
4103750213,All,7,06/04/2017 03:00,15.072,0,30.144,30.587,0.986
4103750213,All,8,06/04/2017 03:30,15.152,0,30.304,30.744,0.986
4103750213,All,9,06/04/2017 04:00,15.04,0,30.08,30.513,0.986
4103750213,All,10,06/04/2017 04:30,15.072,0,30.144,30.529,0.987
4103750213,All,11,06/04/2017 05:00,17.568,0,35.136,35.925,0.978
4103750213,All,12,06/04/2017 05:30,17.536,0,35.072,35.876,0.978
4103750213,All,13,06/04/2017 06:00,21.728,0,43.456,44.743,0.971
4103750213,All,14,06/04/2017 06:30,20.992,0,41.984,43.284,0.97
4103750213,All,15,06/04/2017 07:00,23.216,0,46.432,47.661,0.974
4103750213,All,16,06/04/2017 07:30,24.272,0,48.544,49.798,0.975
4103750213,All,17,06/04/2017 08:00,24.96,0,49.92,51.418,0.971
4103750213,All,18,06/04/2017 08:30,23.792,0,47.584,49.284,0.966
4103750213,All,19,06/04/2017 09:00,22.736,0,45.472,47.17,0.964
4103750213,All,20,06/04/2017 09:30,22.352,0,44.704,46.278,0.966
4103750213,All,21,06/04/2017 10:00,21.792,0,43.584,45.266,0.963
4103750213,All,22,06/04/2017 10:30,21.488,0,42.976,44.637,0.963
4103750213,All,23,06/04/2017 11:00,22.48,0,44.96,46.782,0.961
4103750213,All,24,06/04/2017 11:30,22.592,0,45.184,46.775,0.966
4103750213,All,25,06/04/2017 12:00,23.184,0,46.368,48.018,0.966
4103750213,All,26,06/04/2017 12:30,22.624,0,45.248,47.015,0.962
4103750213,All,27,06/04/2017 13:00,22.72,0,45.44,47.022,0.966
4103750213,All,28,06/04/2017 13:30,22.848,0,45.696,47.221,0.968
4103750213,All,29,06/04/2017 14:00,22.448,0,44.896,46.514,0.965
4103750213,All,30,06/04/2017 14:30,21.984,0,43.968,45.696,0.962
4103750213,All,31,06/04/2017 15:00,21.856,0,43.712,45.415,0.963
4103750213,All,32,06/04/2017 15:30,22.416,0,44.832,46.443,0.965
4103750213,All,33,06/04/2017 16:00,22.72,0,45.44,46.99,0.967
4103750213,All,34,06/04/2017 16:30,21.904,0,43.808,45.516,0.962
4103750213,All,35,06/04/2017 17:00,22.144,0,44.288,46.03,0.962
4103750213,All,36,06/04/2017 17:30,24.848,0,49.696,51.374,0.967
4103750213,All,37,06/04/2017 18:00,25.056,0,50.112,52.035,0.963
4103750213,All,38,06/04/2017 18:30,25.296,0,50.592,52.567,0.962
4103750213,All,39,06/04/2017 19:00,24.912,0,49.824,51.689,0.964
4103750213,All,40,06/04/2017 19:30,24.128,0,48.256,50.322,0.959
4103750213,All,41,06/04/2017 20:00,22.752,0,45.504,46.862,0.971
4103750213,All,42,06/04/2017 20:30,23.088,0,46.176,47.515,0.972
4103750213,All,43,06/04/2017 21:00,21.616,0,43.232,44.177,0.979
4103750213,All,44,06/04/2017 21:30,20.848,0,41.696,42.935,0.971
4103750213,All,45,06/04/2017 22:00,20.032,0,40.064,41.118,0.974
4103750213,All,46,06/04/2017 22:30,18.224,0,36.448,37.51,0.972
4103750213,All,47,06/04/2017 23:00,17.52,0,35.04,35.785,0.979
4103750213,All,48,06/04/2017 23:30,18.272,0,36.544,37.566,0.973
4103750213,All,1,07/04/2017 00:00,16.336,0,32.672,33.281,0.982
4103750213,All,2,07/04/2017 00:30,14.976,0,29.952,30.35,0.987
4103750213,All,3,07/04/2017 01:00,14.8,0,29.6,30.002,0.987
4103750213,All,4,07/04/2017 01:30,15.12,0,30.24,30.614,0.988
4103750213,All,5,07/04/2017 02:00,14.88,0,29.76,30.155,0.987
4103750213,All,6,07/04/2017 02:30,16.08,0,32.16,32.73,0.983
4103750213,All,7,07/04/2017 03:00,14.992,0,29.984,30.44,0.985
4103750213,All,8,07/04/2017 03:30,15.632,0,31.264,31.696,0.986
4103750213,All,9,07/04/2017 04:00,15.008,0,30.016,30.428,0.986
4103750213,All,10,07/04/2017 04:30,15.152,0,30.304,30.733,0.986
4103750213,All,11,07/04/2017 05:00,17.36,0,34.72,35.718,0.972
4103750213,All,12,07/04/2017 05:30,18.352,0,36.704,37.614,0.976
4103750213,All,13,07/04/2017 06:00,21.824,0,43.648,45.118,0.967
4103750213,All,14,07/04/2017 06:30,23.28,0,46.56,47.764,0.975
4103750213,All,15,07/04/2017 07:00,23.28,0,46.56,47.829,0.973
4103750213,All,16,07/04/2017 07:30,22.912,0,45.824,47.061,0.974
4103750213,All,17,07/04/2017 08:00,25.136,0,50.272,52.079,0.965
4103750213,All,18,07/04/2017 08:30,24.256,0,48.512,50.331,0.964
4103750213,All,19,07/04/2017 09:00,22.784,0,45.568,47.332,0.963
4103750213,All,20,07/04/2017 09:30,22.064,0,44.128,45.824,0.963
4103750213,All,21,07/04/2017 10:00,22.32,0,44.64,46.2,0.966
4103750213,All,22,07/04/2017 10:30,22.864,0,45.728,47.46,0.964
4103750213,All,23,07/04/2017 11:00,22.08,0,44.16,46.031,0.959
4103750213,All,24,07/04/2017 11:30,22.72,0,45.44,47.243,0.962
4103750213,All,25,07/04/2017 12:00,23.472,0,46.944,48.616,0.966
4103750213,All,26,07/04/2017 12:30,23.024,0,46.048,47.837,0.963
4103750213,All,27,07/04/2017 13:00,22.672,0,45.344,47.16,0.961
4103750213,All,28,07/04/2017 13:30,22.32,0,44.64,46.492,0.96
4103750213,All,29,07/04/2017 14:00,22.624,0,45.248,47.229,0.958
4103750213,All,30,07/04/2017 14:30,23.488,0,46.976,48.896,0.961
4103750213,All,31,07/04/2017 15:00,22.656,0,45.312,47.411,0.956
4103750213,All,32,07/04/2017 15:30,23.328,0,46.656,48.625,0.96
4103750213,All,33,07/04/2017 16:00,22.128,0,44.256,46.336,0.955
4103750213,All,34,07/04/2017 16:30,22.88,0,45.76,47.775,0.958
4103750213,All,35,07/04/2017 17:00,25.04,0,50.08,51.979,0.963
4103750213,All,36,07/04/2017 17:30,24.896,0,49.792,51.658,0.964
4103750213,All,37,07/04/2017 18:00,25.92,0,51.84,53.803,0.964
4103750213,All,38,07/04/2017 18:30,25.312,0,50.624,52.52,0.964
4103750213,All,39,07/04/2017 19:00,24.96,0,49.92,51.689,0.966
4103750213,All,40,07/04/2017 19:30,24.656,0,49.312,51.274,0.962
4103750213,All,41,07/04/2017 20:00,22.928,0,45.856,47.289,0.97
4103750213,All,42,07/04/2017 20:30,21.344,0,42.688,44.077,0.968
4103750213,All,43,07/04/2017 21:00,19.984,0,39.968,41.267,0.969
4103750213,All,44,07/04/2017 21:30,19.088,0,38.176,39.318,0.971
4103750213,All,45,07/04/2017 22:00,20,0,40,41.062,0.974
4103750213,All,46,07/04/2017 22:30,20.64,0,41.28,42.248,0.977
4103750213,All,47,07/04/2017 23:00,16.304,0,32.608,33.346,0.978
4103750213,All,48,07/04/2017 23:30,18.672,0,37.344,38.218,0.977
4103750213,All,1,08/04/2017 00:00,16.784,0,33.568,34.215,0.981
4103750213,All,2,08/04/2017 00:30,16.368,0,32.736,33.267,0.984
4103750213,All,3,08/04/2017 01:00,16.4,0,32.8,33.534,0.978
4103750213,All,4,08/04/2017 01:30,15.264,0,30.528,31.079,0.982
4103750213,All,5,08/04/2017 02:00,15.232,0,30.464,31.028,0.982
4103750213,All,6,08/04/2017 02:30,15.616,0,31.232,31.77,0.983
4103750213,All,7,08/04/2017 03:00,15.424,0,30.848,31.399,0.982
4103750213,All,8,08/04/2017 03:30,15.36,0,30.72,31.279,0.982
4103750213,All,9,08/04/2017 04:00,15.104,0,30.208,30.752,0.982
4103750213,All,10,08/04/2017 04:30,15.328,0,30.656,31.222,0.982
4103750213,All,11,08/04/2017 05:00,17.216,0,34.432,35.23,0.977
4103750213,All,12,08/04/2017 05:30,17.072,0,34.144,35.069,0.974
4103750213,All,13,08/04/2017 06:00,19.936,0,39.872,41.611,0.958
4103750213,All,14,08/04/2017 06:30,20.352,0,40.704,42.277,0.963
4103750213,All,15,08/04/2017 07:00,20.064,0,40.128,41.519,0.967
4103750213,All,16,08/04/2017 07:30,21.68,0,43.36,44.84,0.967
4103750213,All,17,08/04/2017 08:00,24.192,0,48.384,49.992,0.968
4103750213,All,18,08/04/2017 08:30,24.144,0,48.288,49.939,0.967
4103750213,All,19,08/04/2017 09:00,23.216,0,46.432,48.147,0.964
4103750213,All,20,08/04/2017 09:30,23.376,0,46.752,48.524,0.963
4103750213,All,21,08/04/2017 10:00,23.056,0,46.112,47.969,0.961
4103750213,All,22,08/04/2017 10:30,23.232,0,46.464,48.281,0.962
4103750213,All,23,08/04/2017 11:00,23.68,0,47.36,49.256,0.961
4103750213,All,24,08/04/2017 11:30,24.144,0,48.288,50.022,0.965
4103750213,All,25,08/04/2017 12:00,23.376,0,46.752,48.584,0.962
4103750213,All,26,08/04/2017 12:30,23.2,0,46.4,48.272,0.961
4103750213,All,27,08/04/2017 13:00,24.192,0,48.384,50.25,0.963
4103750213,All,28,08/04/2017 13:30,24.72,0,49.44,51.217,0.965
4103750213,All,29,08/04/2017 14:00,23.76,0,47.52,49.375,0.962
4103750213,All,30,08/04/2017 14:30,23.632,0,47.264,48.95,0.966
4103750213,All,31,08/04/2017 15:00,23.664,0,47.328,49.045,0.965
4103750213,All,32,08/04/2017 15:30,22.432,0,44.864,46.69,0.961
4103750213,All,33,08/04/2017 16:00,23.6,0,47.2,49.015,0.963
4103750213,All,34,08/04/2017 16:30,23.072,0,46.144,48.053,0.96
4103750213,All,35,08/04/2017 17:00,23.36,0,46.72,48.722,0.959
4103750213,All,36,08/04/2017 17:30,25.536,0,51.072,52.786,0.968
4103750213,All,37,08/04/2017 18:00,25.28,0,50.56,52.399,0.965
4103750213,All,38,08/04/2017 18:30,23.648,0,47.296,49.031,0.965
4103750213,All,39,08/04/2017 19:00,24.368,0,48.736,50.471,0.966
4103750213,All,40,08/04/2017 19:30,22.576,0,45.152,46.984,0.961
4103750213,All,41,08/04/2017 20:00,22.352,0,44.704,46.205,0.968
4103750213,All,42,08/04/2017 20:30,22.288,0,44.576,46.065,0.968
4103750213,All,43,08/04/2017 21:00,21.312,0,42.624,43.882,0.971
4103750213,All,44,08/04/2017 21:30,20.736,0,41.472,42.598,0.974
4103750213,All,45,08/04/2017 22:00,17.088,0,34.176,34.966,0.977
4103750213,All,46,08/04/2017 22:30,19.072,0,38.144,39.264,0.971
4103750213,All,47,08/04/2017 23:00,19.088,0,38.176,39.38,0.969
4103750213,All,48,08/04/2017 23:30,19.824,0,39.648,40.676,0.975
4103750213,All,1,09/04/2017 00:00,16.976,0,33.952,34.674,0.979
4103750213,All,2,09/04/2017 00:30,18.064,0,36.128,36.832,0.981
4103750213,All,3,09/04/2017 01:00,15.344,0,30.688,31.134,0.986
4103750213,All,4,09/04/2017 01:30,15.6,0,31.2,31.66,0.985
4103750213,All,5,09/04/2017 02:00,15.808,0,31.616,32.092,0.985
4103750213,All,6,09/04/2017 02:30,16.032,0,32.064,32.522,0.986
4103750213,All,7,09/04/2017 03:00,15.248,0,30.496,30.989,0.984
4103750213,All,8,09/04/2017 03:30,15.232,0,30.464,30.929,0.985
4103750213,All,9,09/04/2017 04:00,15.088,0,30.176,30.613,0.986
4103750213,All,10,09/04/2017 04:30,15.168,0,30.336,30.82,0.984
4103750213,All,11,09/04/2017 05:00,15.92,0,31.84,32.528,0.979
4103750213,All,12,09/04/2017 05:30,16.368,0,32.736,33.546,0.976
4103750213,All,13,09/04/2017 06:00,20.48,0,40.96,42.736,0.958
4103750213,All,14,09/04/2017 06:30,20.464,0,40.928,42.527,0.962
4103750213,All,15,09/04/2017 07:00,19.568,0,39.136,40.751,0.96
4103750213,All,16,09/04/2017 07:30,20.384,0,40.768,42.391,0.962
4103750213,All,17,09/04/2017 08:00,21.616,0,43.232,45.087,0.959
4103750213,All,18,09/04/2017 08:30,22.432,0,44.864,46.542,0.964
4103750213,All,19,09/04/2017 09:00,21.36,0,42.72,44.624,0.957
4103750213,All,20,09/04/2017 09:30,22.592,0,45.184,46.842,0.965
4103750213,All,21,09/04/2017 10:00,23.68,0,47.36,48.92,0.968
4103750213,All,22,09/04/2017 10:30,23.664,0,47.328,48.962,0.967
4103750213,All,23,09/04/2017 11:00,23.44,0,46.88,48.579,0.965
4103750213,All,24,09/04/2017 11:30,24.192,0,48.384,50.199,0.964
4103750213,All,25,09/04/2017 12:00,23.088,0,46.176,47.808,0.966
4103750213,All,26,09/04/2017 12:30,23.664,0,47.328,49.234,0.961
4103750213,All,27,09/04/2017 13:00,22.768,0,45.536,47.215,0.964
4103750213,All,28,09/04/2017 13:30,23.232,0,46.464,48.212,0.964
4103750213,All,29,09/04/2017 14:00,21.664,0,43.328,45.17,0.959
4103750213,All,30,09/04/2017 14:30,22.416,0,44.832,46.46,0.965
4103750213,All,31,09/04/2017 15:00,24.096,0,48.192,49.904,0.966
4103750213,All,32,09/04/2017 15:30,24.56,0,49.12,50.728,0.968
4103750213,All,33,09/04/2017 16:00,22.464,0,44.928,46.57,0.965
4103750213,All,34,09/04/2017 16:30,24.064,0,48.128,49.826,0.966
4103750213,All,35,09/04/2017 17:00,23.888,0,47.776,49.395,0.967
4103750213,All,36,09/04/2017 17:30,24.96,0,49.92,51.656,0.966
4103750213,All,37,09/04/2017 18:00,24.816,0,49.632,51.547,0.963
4103750213,All,38,09/04/2017 18:30,24.144,0,48.288,50.228,0.961
4103750213,All,39,09/04/2017 19:00,23.36,0,46.72,48.731,0.959
4103750213,All,40,09/04/2017 19:30,22.672,0,45.344,47.303,0.959
4103750213,All,41,09/04/2017 20:00,22.384,0,44.768,46.125,0.971
4103750213,All,42,09/04/2017 20:30,22.288,0,44.576,45.969,0.97
4103750213,All,43,09/04/2017 21:00,19.472,0,38.944,40.012,0.973
4103750213,All,44,09/04/2017 21:30,19.904,0,39.808,40.701,0.978
4103750213,All,45,09/04/2017 22:00,18.464,0,36.928,37.712,0.979
4103750213,All,46,09/04/2017 22:30,18.304,0,36.608,37.549,0.975
4103750213,All,47,09/04/2017 23:00,16.672,0,33.344,34.034,0.98
4103750213,All,48,09/04/2017 23:30,17.264,0,34.528,35.201,0.981
4103750213,All,1,10/04/2017 00:00,15.632,0,31.264,31.932,0.979
4103750213,All,2,10/04/2017 00:30,15.392,0,30.784,31.342,0.982
4103750213,All,3,10/04/2017 01:00,15.584,0,31.168,31.774,0.981
4103750213,All,4,10/04/2017 01:30,14.96,0,29.92,30.434,0.983
4103750213,All,5,10/04/2017 02:00,14.88,0,29.76,30.247,0.984
4103750213,All,6,10/04/2017 02:30,15.952,0,31.904,32.348,0.986
4103750213,All,7,10/04/2017 03:00,15.168,0,30.336,30.809,0.985
4103750213,All,8,10/04/2017 03:30,14.864,0,29.728,30.21,0.984
4103750213,All,9,10/04/2017 04:00,15.04,0,30.08,30.585,0.983
4103750213,All,10,10/04/2017 04:30,14.88,0,29.76,30.259,0.984
4103750213,All,11,10/04/2017 05:00,15.76,0,31.52,32.242,0.978
4103750213,All,12,10/04/2017 05:30,18.4,0,36.8,37.653,0.977
4103750213,All,13,10/04/2017 06:00,21.552,0,43.104,44.472,0.969
4103750213,All,14,10/04/2017 06:30,21.216,0,42.432,43.742,0.97
4103750213,All,15,10/04/2017 07:00,22.032,0,44.064,45.489,0.969
4103750213,All,16,10/04/2017 07:30,22.752,0,45.504,46.901,0.97
4103750213,All,17,10/04/2017 08:00,24.48,0,48.96,50.549,0.969
4103750213,All,18,10/04/2017 08:30,24.4,0,48.8,50.308,0.97
4103750213,All,19,10/04/2017 09:00,22.496,0,44.992,46.565,0.966
4103750213,All,20,10/04/2017 09:30,23.536,0,47.072,48.461,0.971
4103750213,All,21,10/04/2017 10:00,24.464,0,48.928,50.179,0.975
4103750213,All,22,10/04/2017 10:30,23.312,0,46.624,48.168,0.968
4103750213,All,23,10/04/2017 11:00,22.288,0,44.576,46.205,0.965
4103750213,All,24,10/04/2017 11:30,23.088,0,46.176,47.654,0.969
4103750213,All,25,10/04/2017 12:00,24.4,0,48.8,50.3,0.97
4103750213,All,26,10/04/2017 12:30,22.992,0,45.984,47.606,0.966
4103750213,All,27,10/04/2017 13:00,22.592,0,45.184,46.825,0.965
4103750213,All,28,10/04/2017 13:30,22.944,0,45.888,47.606,0.964
4103750213,All,29,10/04/2017 14:00,22.352,0,44.704,46.431,0.963
4103750213,All,30,10/04/2017 14:30,21.888,0,43.776,45.52,0.962
4103750213,All,31,10/04/2017 15:00,23.264,0,46.528,48.475,0.96
4103750213,All,32,10/04/2017 15:30,22.944,0,45.888,47.657,0.963
4103750213,All,33,10/04/2017 16:00,22.272,0,44.544,46.259,0.963
4103750213,All,34,10/04/2017 16:30,21.632,0,43.264,44.949,0.963
4103750213,All,35,10/04/2017 17:00,23.504,0,47.008,48.661,0.966
4103750213,All,36,10/04/2017 17:30,24.768,0,49.536,51.31,0.965
4103750213,All,37,10/04/2017 18:00,25.504,0,51.008,52.958,0.963
4103750213,All,38,10/04/2017 18:30,25.616,0,51.232,53.132,0.964
4103750213,All,39,10/04/2017 19:00,25.872,0,51.744,53.501,0.967
4103750213,All,40,10/04/2017 19:30,23.632,0,47.264,49.244,0.96
4103750213,All,41,10/04/2017 20:00,21.664,0,43.328,44.712,0.969
4103750213,All,42,10/04/2017 20:30,22.56,0,45.12,46.513,0.97
4103750213,All,43,10/04/2017 21:00,19.952,0,39.904,41.096,0.971
